"numenq","sch_lev","farm_f","trad_f","exec_f","tech_f","whc_f","blc_f","noocc_f","farm_m","trad_m","exec_m","tech_m","whc_m","blc_m","noocc_m","orfr","oroecd","orother","foreign","late6","urban","male","age98","date_first","full_first","wage_first","employed_36","full_36","wage_36","experience_36","employed_60","full_60","wage_60","experience_60"
"d04262",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28,9,0,,1,0,,27,1,0,,51
"d04268",6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,25,45,0,,0,,,0,1,1,1042,11
"d04271",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,15,1,799,1,1,1245,21,1,1,1245,45
"d04296",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,2,1,1407,1,1,1448,34,1,1,1896,58
"d04298",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,7,1,1067,1,1,1181,25,1,1,1181,49
"d04302",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,23,7,1,1054,1,1,1483,29,1,1,1483,53
"d04313",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,23,20,1,1486,1,1,1524,16,1,1,1524,40
"d04316",7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,24,19,,1326,1,1,1326,17,1,1,1326,41
"d04317",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,6,0,,1,1,986,23,1,1,986,47
"d04318",5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,16,1,930,1,0,,20,1,0,,44
"d04321",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,6,1,1067,1,0,,30,0,,,38
"d04327",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,8,,,1,1,2100,27,1,1,2100,51
"d04330",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,22,11,1,1956,1,1,2792,25,1,1,2792,49
"d04333",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,27,7,1,1067,1,1,1448,29,1,1,1448,53
"d04337",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22,7,1,707,1,1,951,22,1,1,1067,42
"d04338",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,27,14,1,1115,1,1,1950,22,1,1,1950,46
"d04346",7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,26,8,1,1436,1,1,1545,28,1,1,1545,52
"d04365",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19,9,0,,1,1,1206,12,1,1,1206,36
"d04370",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,1,1,1110,21,1,1,1110,45
"d04372",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,9,1,991,1,0,,25,1,1,1542,49
"d04376",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,7,1,1301,0,,,28,1,1,1532,51
"d04378",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,27,20,1,1261,0,,,3,1,0,,13
"d04401",7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,7,1,1128,1,1,1524,29,1,1,1524,53
"d04420",4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,23,41,0,950,0,,,0,1,1,950,19
"d04433",6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,15,1,871,1,1,1021,21,1,1,1220,45
"d04445",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1,26,9,1,1204,1,1,1906,27,1,1,1906,51
"d04446",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,15,1,1053,1,1,1225,21,1,1,1225,45
"d04462",7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,27,13,0,,1,0,,23,1,0,,47
"d04464",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,26,7,1,1261,1,1,1300,29,1,1,1400,53
"d04466",6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,7,1,1121,1,1,991,29,1,1,1517,53
"d04472",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,1,1326,1,1,1521,29,1,1,1521,53
"d04486",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,9,1,930,1,1,875,24,1,1,875,48
"d04489",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,0,,,21,1,1,1651,39
"d04497",4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,13,0,,0,,,12,1,0,,26
"d04509",7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,14,1,1111,1,1,1802,21,1,1,1802,45
"d04520",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,24,7,,,1,1,1200,4,1,1,1150,28
"d04537",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,23,19,1,827,1,1,1753,17,1,1,1753,41
"d04557",4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24,10,0,1417,1,1,1417,26,1,1,1417,50
"d04558",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,26,7,1,838,0,,,10,1,0,,21
"d04576",4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,,,0,,,2,0,,,2
"d04584",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,21,1,1143,1,1,1500,15,1,1,1500,39
"d04590",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,33,1,1296,1,1,1524,3,1,1,1524,27
"d04617",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24,19,1,899,1,1,915,17,1,1,1778,41
"d04618",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,22,9,1,1220,1,1,481,15,1,1,481,39
"d04628",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,5,1,1143,1,1,2288,31,1,1,2288,55
"d04635",6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,27,10,1,1156,1,1,1454,26,1,1,1684,50
"d04645",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,5,1,1103,1,1,2414,31,1,1,2414,55
"d04651",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25,7,0,,1,1,1000,28,1,1,1000,52
"d04658",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,16,1,1095,1,1,1354,20,1,1,1354,44
"d04660",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,9,1,1098,1,1,1400,27,1,1,1400,51
"d04687",6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,7,1,1098,1,1,1302,29,1,1,1302,53
"d04692",7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,21,0,,0,,,8,0,,,8
"d04699",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,4,0,,1,1,1988,19,1,1,1988,43
"d04712",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,27,6,0,,0,,,28,0,,,44
"d04715",6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,13,0,945,1,1,945,23,1,1,1525,45
"d04722",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,31,21,0,,0,,,5,1,0,,6
"d04730",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,0,,1,0,,29,0,,,32
"d04731",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,27,7,1,1320,1,1,1877,29,1,1,1877,53
"d04748",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24,17,1,1204,1,1,1400,19,1,1,1400,43
"d04759",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,24,13,1,991,1,1,1105,22,1,1,1078,45
"d04767",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,18,0,,1,0,,18,1,0,,42
"d04769",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,3,0,,1,1,1389,19,1,1,1389,43
"d04777",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,,,1,1,1524,29,1,1,1524,53
"d04781",6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25,8,0,,1,1,1143,20,1,1,2200,36
"d04783",7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,25,26,1,1886,1,1,2109,10,1,1,2109,34
"d04796",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,9,1,1220,1,1,1500,27,1,1,1500,51
"d04802",5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,5,1,1067,1,1,1569,31,1,1,1569,55
"d04803",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,26,9,1,1082,1,1,1524,27,1,1,1524,51
"d04811",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22,5,0,1365,1,1,1365,31,1,1,1365,55
"d04821",7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,7,1,1407,1,1,1900,29,0,,,52
"d04822",4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,17,1,809,1,1,787,19,1,1,787,43
"d04823",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,3,0,,1,0,,30,1,0,,53
"d04834",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,11,0,,1,1,1594,25,1,1,1594,49
"d04836",7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23,9,0,,1,1,1372,13,1,1,1372,37
"d04842",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,13,1,884,1,1,915,23,1,1,915,47
"d04847",3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,10,1,1067,1,1,1354,25,1,1,1354,49
"d04858",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,9,1,1204,1,1,1515,27,1,1,1515,51
"d04860",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,19,1,1159,1,1,1517,17,1,1,1517,41
"d04870",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,21,7,,,0,,,8,1,1,1475,31
"d04881",4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,24,12,0,,0,,,7,1,0,1671,27
"d04885",6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,4,1,960,1,1,960,32,1,0,,56
"d04887",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,25,8,0,,1,0,,28,0,,,46
"d04902",4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,17,0,,1,1,1563,19,1,0,,43
"d04919",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,7,,,1,1,931,25,1,1,931,49
"d04924",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,12,1,2401,1,1,1380,24,1,1,1380,48
"d04931",5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,10,1,915,1,1,1082,10,1,1,1524,34
"d04939",7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,7,1,915,1,1,1500,29,1,1,1500,53
"d04940",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,22,1,800,1,1,1067,6,1,1,1128,26
"d04957",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,9,1,1111,1,1,1524,25,1,1,1524,49
"d04959",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,23,7,1,884,1,1,915,29,1,1,915,53
"d04960",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,10,1,1235,1,1,1569,26,1,1,1569,50
"d04977",7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,7,,,1,1,1448,29,1,1,1570,51
"d05006",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,9,1,1220,1,0,1220,25,1,0,1220,49
"d05007",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,14,1,799,1,1,610,11,1,1,915,29
"d05026",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,0,,1,0,,29,1,1,1284,53
"d05027",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,20,13,1,915,1,1,640,16,1,1,869,40
"d05056",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,23,7,,,1,0,1265,19,1,0,1265,43
"d05068",5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,13,0,,1,0,,13,1,0,,37
"d05101",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,12,0,,1,1,762,24,1,1,1290,32
"d05111",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,26,1,854,1,1,930,10,1,1,930,34
"d05112",7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,26,7,1,838,1,1,1300,29,1,1,1300,53
"d05113",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,7,,,1,1,1192,22,1,1,1192,46
"d05116",4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,23,4,1,991,1,1,2817,32,1,1,2817,56
"d05118",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,12,1,810,1,1,920,24,1,1,920,48
"d05122",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,7,,,1,1,1023,28,1,1,1027,52
"d05130",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,25,13,1,1329,1,1,354,23,1,1,354,47
"d05140",7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,7,1,1113,1,1,1296,29,1,1,1397,53
"d05157",7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,10,0,,1,1,1646,23,1,1,1776,47
"d05160",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,7,,,1,1,991,4,0,,,23
"d05174",4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,24,28,1,812,1,1,1632,8,1,1,1632,32
"d05198",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,25,23,1,305,1,1,1677,13,1,1,1677,37
"d05210",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,10,1,1486,1,1,1600,13,1,1,1600,37
"d05213",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,20,1,747,1,1,900,16,1,1,900,40
"d05218",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28,7,1,838,1,1,1719,20,1,1,1719,44
"d05222",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,26,19,1,1111,1,1,2561,16,1,1,2561,40
"d05224",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24,13,1,762,0,,,23,1,1,979,44
"d05230",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,10,1,1143,1,1,1524,26,1,1,1448,50
"d05232",7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,15,1,1372,1,1,1981,21,1,1,1981,45
"d05237",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,7,0,,1,1,1403,27,1,1,1524,47
"d05247",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,21,5,1,810,1,1,1677,27,1,1,1677,51
"d05254",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,9,1,1123,1,1,1500,27,1,1,1500,51
"d05265",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,26,,,1,0,,10,1,0,,34
"d05284",6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,23,37,1,872,0,,,0,1,1,975,21
"d05292",6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26,9,1,1111,1,0,,27,1,0,,51
"d05296",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,7,1,1016,1,1,1333,29,1,1,1333,53
"d05299",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,26,7,1,991,1,1,1404,29,1,1,1817,53
"d05303",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,26,7,0,,1,0,,29,1,0,,53
"d05320",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,9,0,,1,1,980,27,1,1,980,51
"d05324",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,17,0,,1,0,,17,1,1,1156,41
"d05326",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,10,0,,1,1,1372,20,1,1,1300,44
"d05341",7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22,32,1,1067,1,1,1321,4,0,,,23
"d05360",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,26,8,1,1891,1,1,2018,28,1,1,2018,52
"d05361",4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,4,1,457,1,1,1175,32,1,1,1108,56
"d05373",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22,7,1,877,1,1,787,26,1,1,787,50
"d05382",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21,7,,,1,1,1268,29,1,1,1268,53
"d05387",5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,9,1,1256,1,1,1597,27,1,1,1597,51
"d05390",6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,26,7,,,1,1,2211,29,1,0,,53
"d05397",6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,22,5,1,1352,1,1,1601,20,1,1,1601,44
"d05400",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,9,0,,1,1,1878,15,1,1,1878,39
"d05413",7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,9,1,1143,1,1,1524,27,1,1,1638,51
"d05415",5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,12,1,1165,1,1,1970,24,1,1,1970,48
"d05439",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,27,9,1,1326,1,1,1601,25,1,1,2005,49
"d05456",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,12,1,1037,1,1,1156,22,1,1,1404,35
"d05466",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,25,16,1,958,1,1,983,19,1,1,1434,38
"d05477",6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,26,4,0,810,1,1,1524,23,0,,,39
"d05481",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,9,1,1148,1,1,1148,27,1,1,1271,46
"d05498",7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25,10,1,1253,1,1,1500,26,1,1,1500,50
"d05500",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,13,1,1430,1,1,1900,23,1,1,1900,47
"d05507",7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21,9,1,1992,1,1,2767,27,1,1,2767,51
"d05527",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,13,1,1067,1,1,1448,23,1,1,2495,47
"d05548",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,6,1,871,1,1,1110,30,1,1,1689,54
"d05569",6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,19,1,871,1,1,1400,17,1,1,1400,41
"d05589",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,9,1,915,1,1,1500,27,1,1,1500,51
"d05594",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,4,0,,1,1,652,31,1,1,3417,55
"d05597",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,7,0,1300,1,1,1300,29,1,1,1300,53
"d05599",5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23,7,,,0,,,2,1,1,1105,19
"d05608",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,17,1,1034,1,1,787,19,1,1,787,43
"d05616",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,13,0,,0,,,13,0,,,13
"d05624",7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,23,7,1,1728,1,1,1270,29,1,1,1288,53
"d05644",3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,12,1,871,1,1,1233,23,1,1,1233,47
"d05660",5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,7,,,0,,,6,0,,,10
"d05662",4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,9,0,,0,,,2,0,,,2
"d05663",5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,24,7,,,1,0,,28,1,0,,52
"d05665",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,7,0,1779,1,1,1779,29,1,1,1779,53
"d05687",5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,10,1,810,1,1,1087,26,1,1,1087,50
"d05695",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,23,25,1,1829,1,1,2287,11,1,1,2668,35
"d05703",6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28,16,1,838,1,1,899,20,0,,,42
"d05705",6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,10,0,,1,1,1000,26,1,1,1000,50
"d05715",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,6,0,,0,,,18,1,1,1347,35
"d05718",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,11,1,1220,1,0,,22,1,1,1497,46
"d05723",7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,9,1,1281,1,1,1490,20,1,1,1500,44
"d05753",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,23,7,0,,0,,,13,1,1,2487,34
"d05764",6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,23,21,1,1111,1,1,1403,15,1,1,1500,39
"d05787",6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,26,29,0,900,1,1,900,7,1,1,1500,31
"d05802",6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,25,14,0,,1,1,1524,20,1,1,1524,44
"d05809",7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,14,1,991,1,1,1150,22,1,1,1150,46
"d05810",7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,7,,,1,1,1600,28,1,1,1600,52
"d05813",6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,24,7,,,1,1,787,7,1,1,787,31
"d05821",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,23,20,1,915,1,1,1486,16,1,1,1486,40
"d05827",4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,12,0,,1,1,1461,24,1,1,1461,48
"d05830",7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,28,1,1156,1,1,1625,8,1,1,1625,32
"d05842",7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,23,8,,,1,1,1608,14,1,1,1608,38
"d05849",6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,29,5,1,915,1,1,810,20,1,1,1235,39
"d05859",7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,27,10,0,,0,,,25,1,1,1524,46
"d05866",7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,23,7,,,1,1,1214,13,1,1,1600,33
"d05886",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,25,7,0,,1,1,1138,23,0,,,46
"d05893",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,7,1,915,1,1,1372,29,1,1,1372,53
